time,word,cate,v,a
4/5/2013,shine,4,7.27,5.19
4/5/2013,love,4,8,5.36
4/5/2013,life,4,7.27,6.02
4/5/2013,gorgeous,4,7.57,4.92
4/5/2013,spring,4,7.76,5.67
4/6/2013,gorgeous,4,7.57,4.92
4/6/2013,pretty,4,7.7,5.5
4/6/2013,love,4,8,5.36
4/6/2013,favorite,4,7.39,4.4
4/6/2013,love,4,8,5.36
4/6/2013,happiness,4,8.48,6.5
4/7/2013,love,4,8,5.36
4/7/2013,fun,4,8.37,6.32
4/7/2013,love,4,8,5.36
4/7/2013,cute,4,7.56,5.05
4/7/2013,me,4,8.06,5.97
4/7/2013,love,4,8,5.36
4/7/2013,me,4,8.06,5.97
4/7/2013,love,4,8,5.36
4/7/2013,love,4,8,5.36
4/7/2013,man,4,6.73,5.24
4/7/2013,popcorn,4,6.93,4.89
4/7/2013,day,4,6.66,5
4/7/2013,sunshine,4,8.14,5.32
4/7/2013,give,4,7.13,5.33
4/7/2013,like,4,7.52,6.63
4/7/2013,me,4,8.06,5.97
4/7/2013,fly,4,7.29,6.64
4/7/2013,car,4,7.73,6.24
4/7/2013,day,4,6.66,5
4/7/2013,pretty,4,7.7,5.5
4/8/2013,fun,4,8.37,6.32
4/8/2013,like,4,7.52,6.63
4/8/2013,care,4,7.53,6.03
4/8/2013,love,4,8,5.36
4/8/2013,day,4,6.66,5
4/9/2013,like,4,7.52,6.63
4/9/2013,beach,4,7.21,5.1
4/9/2013,happy,4,8.47,6.05
4/9/2013,enjoy,4,7.67,5
4/9/2013,day,4,6.66,5
4/10/2013,fruit,4,6.93,4.63
4/10/2013,juice,4,6.79,5.69
4/10/2013,free,4,8.26,5.15
4/10/2013,like,4,7.52,6.63
4/10/2013,me,4,8.06,5.97
4/10/2013,concert,4,7.66,7.32
4/10/2013,able,4,6.74,4.3
4/10/2013,football,4,6.52,5.65
4/11/2013,funny,4,8.56,7
4/11/2013,heart,4,7.39,6.34
4/11/2013,couple,4,7.41,6.39
4/11/2013,like,4,7.52,6.63
4/11/2013,funny,4,8.56,7
4/11/2013,love,4,8,5.36
4/11/2013,eat,4,7.1,4.38
4/11/2013,food,4,7.52,4.69
4/11/2013,me,4,8.06,5.97
4/12/2013,save,4,7.26,4.62
4/12/2013,life,4,7.27,6.02
4/12/2013,eat,4,7.1,4.38
4/12/2013,people,4,7.33,5.94
4/12/2013,first,4,6.89,6.14
4/12/2013,home,4,7.91,4.21
4/12/2013,music,4,7.67,5.57
4/12/2013,dance,4,7.27,5.48
4/12/2013,party,4,7.86,6.69
4/12/2013,me,4,8.06,5.97
4/12/2013,perfect,4,7.19,4.71
4/12/2013,meal,4,7.59,5.79
4/13/2013,like,4,7.52,6.63
4/13/2013,girl,4,6.87,4.29
4/13/2013,happy,4,8.47,6.05
4/13/2013,sister,4,7.46,5.43
4/13/2013,hug,4,8.23,4.85
4/13/2013,people,4,7.33,5.94
4/13/2013,favorite,4,7.39,4.4
4/13/2013,happy,4,8.47,6.05
4/14/2013,me,4,8.06,5.97
4/14/2013,love,4,8,5.36
4/14/2013,like,4,7.52,6.63
4/14/2013,song,4,7.1,6.07
4/14/2013,happy,4,8.47,6.05
4/14/2013,movie,4,6.86,4.93
4/14/2013,movie,4,6.86,4.93
4/14/2013,friend,4,6.79,4.29
4/14/2013,adorable,4,7.4,4.66
4/14/2013,like,4,7.52,6.63
4/14/2013,like,4,7.52,6.63
4/14/2013,me,4,8.06,5.97
4/14/2013,baby,4,6.67,4.97
4/14/2013,cute,4,7.56,5.05
4/14/2013,day,4,6.66,5
4/14/2013,love,4,8,5.36
4/15/2013,like,4,7.52,6.63
4/15/2013,people,4,7.33,5.94
4/15/2013,me,4,8.06,5.97
4/15/2013,victory,4,7.59,5.9
4/15/2013,people,4,7.33,5.94
4/15/2013,like,4,7.52,6.63
4/15/2013,people,4,7.33,5.94
4/15/2013,beach,4,7.21,5.1
4/15/2013,right,4,6.45,4.79
4/15/2013,day,4,6.66,5
4/15/2013,day,4,6.66,5
4/16/2013,wish,4,7.09,5.16
4/16/2013,gorgeous,4,7.57,4.92
4/16/2013,love,4,8,5.36
4/16/2013,first,4,6.89,6.14
4/16/2013,wish,4,7.09,5.16
4/16/2013,movie,4,6.86,4.93
4/16/2013,friend,4,6.79,4.29
4/16/2013,like,4,7.52,6.63
4/16/2013,right,4,6.45,4.79
4/16/2013,forgive,4,7.06,3.62
4/17/2013,love,4,8,5.36
4/17/2013,right,4,6.45,4.79
4/17/2013,me,4,8.06,5.97
4/17/2013,heart,4,7.39,6.34
4/17/2013,space,4,6.78,5.14
4/17/2013,home,4,7.91,4.21
4/17/2013,me,4,8.06,5.97
4/17/2013,funny,4,8.56,7
4/17/2013,lunch,4,7.21,5.43
4/17/2013,food,4,7.52,4.69
4/17/2013,like,4,7.52,6.63
4/17/2013,kids,4,6.91,5.27
4/17/2013,wish,4,7.09,5.16
4/17/2013,eat,4,7.1,4.38
4/17/2013,like,4,7.52,6.63
4/17/2013,game,4,6.98,5.89
4/17/2013,entertaining,4,8,5.28
4/17/2013,happy,4,8.47,6.05
4/17/2013,day,4,6.66,5
4/17/2013,friend,4,6.79,4.29
4/17/2013,grateful,4,7.5,4.29
4/17/2013,life,4,7.27,6.02
4/17/2013,day,4,6.66,5
4/17/2013,wish,4,7.09,5.16
4/17/2013,like,4,7.52,6.63
4/17/2013,gorgeous,4,7.57,4.92
4/18/2013,give,4,7.13,5.33
4/18/2013,fun,4,8.37,6.32
4/18/2013,day,4,6.66,5
4/18/2013,win,4,8.38,7.72
4/18/2013,concert,4,7.66,7.32
4/18/2013,baby,4,6.67,4.97
4/18/2013,life,4,7.27,6.02
4/19/2013,like,4,7.52,6.63
4/19/2013,alive,4,6.57,5.93
4/19/2013,cute,4,7.56,5.05
4/20/2013,pay,4,6.23,4.24
4/20/2013,house,4,7.26,4.56
4/20/2013,free,4,8.26,5.15
4/20/2013,friend,4,6.79,4.29
4/20/2013,me,4,8.06,5.97
4/20/2013,me,4,8.06,5.97
4/21/2013,love,4,8,5.36
4/21/2013,music,4,7.67,5.57
4/21/2013,beautiful,4,7.61,5.71
4/21/2013,faith,4,6.44,3.4
4/21/2013,achieve,4,7.75,4.7
4/21/2013,bed,4,7.51,3.61
4/21/2013,people,4,7.33,5.94
4/21/2013,understand,4,7.13,5
4/21/2013,cathedral,4,6,3.45
4/21/2013,people,4,7.33,5.94
4/21/2013,sure,4,6.53,5
4/22/2013,me,4,8.06,5.97
4/22/2013,sing,4,7.5,4.1
4/22/2013,movie,4,6.86,4.93
4/22/2013,achieve,4,7.75,4.7
4/22/2013,music,4,7.67,5.57
4/22/2013,memories,4,7.48,6.1
4/22/2013,beauty,4,7.58,4.89
4/22/2013,wish,4,7.09,5.16
4/22/2013,happy,4,8.47,6.05
4/22/2013,beautiful,4,7.61,5.71
4/22/2013,befriend,4,7.14,4.25
4/22/2013,me,4,8.06,5.97
4/23/2013,know,4,6.93,5.77
4/23/2013,love,4,8,5.36
4/23/2013,perfect,4,7.19,4.71
4/23/2013,happy,4,8.47,6.05
4/23/2013,friend,4,6.79,4.29
4/23/2013,first,4,6.89,6.14
4/24/2013,home,4,7.91,4.21
4/24/2013,gorgeous,4,7.57,4.92
4/24/2013,loving,4,8.28,6.21
4/25/2013,kid,4,6.42,5.35
4/25/2013,kid,4,6.42,5.35
4/25/2013,man,4,6.73,5.24
4/25/2013,sing,4,7.5,4.1
4/25/2013,like,4,7.52,6.63
4/25/2013,baby,4,6.67,4.97
4/25/2013,favorite,4,7.39,4.4
4/25/2013,me,4,8.06,5.97
4/25/2013,priceless,4,6.95,5.23
4/25/2013,friend,4,6.79,4.29
4/25/2013,nature,4,7.65,4.37
4/25/2013,pretty,4,7.7,5.5
4/25/2013,perfect,4,7.19,4.71
4/25/2013,day,4,6.66,5
4/25/2013,twinkle,4,6.26,3.72
4/25/2013,twinkle,4,6.26,3.72
4/25/2013,star,4,7.47,5.5
4/25/2013,tune,4,6.93,4.71
4/26/2013,talent,4,6.3,5.6
4/26/2013,party,4,7.86,6.69
4/27/2013,love,4,8,5.36
4/27/2013,me,4,8.06,5.97
4/27/2013,know,4,6.93,5.77
4/27/2013,me,4,8.06,5.97
4/27/2013,home,4,7.91,4.21
4/27/2013,beach,4,7.21,5.1
4/27/2013,love,4,8,5.36
4/27/2013,like,4,7.52,6.63
4/27/2013,like,4,7.52,6.63
4/27/2013,beautiful,4,7.61,5.71
4/27/2013,love,4,8,5.36
4/27/2013,me,4,8.06,5.97
4/27/2013,me,4,8.06,5.97
4/27/2013,head,4,6.63,5.7
4/28/2013,sexy,4,8.02,7.36
4/28/2013,gorgeous,4,7.57,4.92
4/28/2013,glad,4,7.55,3.71
4/28/2013,first,4,6.89,6.14
4/28/2013,finish,4,7.8,5.37
4/28/2013,like,4,7.52,6.63
4/28/2013,car,4,7.73,6.24
4/28/2013,like,4,7.52,6.63
4/28/2013,baby,4,6.67,4.97
4/28/2013,like,4,7.52,6.63
4/28/2013,know,4,6.93,5.77
4/28/2013,people,4,7.33,5.94
4/28/2013,day,4,6.66,5
4/28/2013,beautiful,4,7.61,5.71
4/28/2013,love,4,8,5.36
4/28/2013,woman,4,6.64,5.32
4/29/2013,me,4,8.06,5.97
4/29/2013,me,4,8.06,5.97
4/29/2013,christmas,4,7.8,6.27
4/29/2013,grace,4,7,4.12
4/29/2013,song,4,7.1,6.07
4/29/2013,fun,4,8.37,6.32
4/29/2013,know,4,6.93,5.77
4/30/2013,home,4,7.91,4.21
4/30/2013,song,4,7.1,6.07
5/1/2013,wish,4,7.09,5.16
5/1/2013,man,4,6.73,5.24
5/1/2013,beautiful,4,7.61,5.71
5/1/2013,me,4,8.06,5.97
5/1/2013,baby,4,6.67,4.97
5/1/2013,easy,4,7.1,4.48
5/1/2013,right,4,6.45,4.79
5/1/2013,give,4,7.13,5.33
5/1/2013,people,4,7.33,5.94
5/1/2013,easy,4,7.1,4.48
5/1/2013,grow,4,6.28,2.6
5/1/2013,men,4,6.66,5.69
5/1/2013,me,4,8.06,5.97
5/1/2013,mind,4,6.68,5
5/1/2013,favorite,4,7.39,4.4
5/1/2013,know,4,6.93,5.77
5/1/2013,home,4,7.91,4.21
5/2/2013,understand,4,7.13,5
5/2/2013,give,4,7.13,5.33
5/2/2013,me,4,8.06,5.97
5/2/2013,gorgeous,4,7.57,4.92
5/3/2013,fun,4,8.37,6.32
5/3/2013,friend,4,6.79,4.29
5/3/2013,bed,4,7.51,3.61
5/3/2013,me,4,8.06,5.97
5/3/2013,bed,4,7.51,3.61
5/4/2013,family,4,7.65,4.8
5/4/2013,music,4,7.67,5.57
5/4/2013,people,4,7.33,5.94
5/4/2013,gorgeous,4,7.57,4.92
5/5/2013,favorite,4,7.39,4.4
5/5/2013,love,4,8,5.36
5/5/2013,know,4,6.93,5.77
5/5/2013,me,4,8.06,5.97
5/5/2013,day,4,6.66,5
5/5/2013,house,4,7.26,4.56
5/6/2013,love,4,8,5.36
5/6/2013,song,4,7.1,6.07
5/6/2013,love,4,8,5.36
5/6/2013,happy,4,8.47,6.05
5/6/2013,song,4,7.1,6.07
5/7/2013,me,4,8.06,5.97
5/7/2013,favorite,4,7.39,4.4
5/7/2013,rest,4,7.86,2.29
5/7/2013,love,4,8,5.36
5/7/2013,music,4,7.67,5.57
5/7/2013,life,4,7.27,6.02
5/7/2013,know,4,6.93,5.77
5/7/2013,me,4,8.06,5.97
5/7/2013,life,4,7.27,6.02
5/7/2013,people,4,7.33,5.94
5/7/2013,sure,4,6.53,5
5/7/2013,play,4,8.1,6.93
5/7/2013,guitar,4,6.86,5.82
5/7/2013,sing,4,7.5,4.1
5/7/2013,head,4,6.63,5.7
5/7/2013,play,4,8.1,6.93
5/8/2013,like,4,7.52,6.63
5/8/2013,pretty,4,7.7,5.5
5/8/2013,like,4,7.52,6.63
5/8/2013,think,4,6.41,5.34
5/8/2013,me,4,8.06,5.97
5/8/2013,sing,4,7.5,4.1
5/8/2013,me,4,8.06,5.97
5/8/2013,people,4,7.33,5.94
5/8/2013,food,4,7.52,4.69
5/8/2013,me,4,8.06,5.97
5/8/2013,love,4,8,5.36
5/8/2013,love,4,8,5.36
5/8/2013,food,4,7.52,4.69
5/8/2013,love,4,8,5.36
5/8/2013,food,4,7.52,4.69
5/8/2013,pretty,4,7.7,5.5
5/8/2013,me,4,8.06,5.97
5/8/2013,me,4,8.06,5.97
5/8/2013,pretty,4,7.7,5.5
5/8/2013,me,4,8.06,5.97
5/8/2013,me,4,8.06,5.97
5/8/2013,pretty,4,7.7,5.5
5/8/2013,pretty,4,7.7,5.5
5/8/2013,me,4,8.06,5.97
5/8/2013,me,4,8.06,5.97
5/8/2013,people,4,7.33,5.94
5/9/2013,thankful,4,7.76,4.52
5/9/2013,people,4,7.33,5.94
5/10/2013,like,4,7.52,6.63
5/10/2013,like,4,7.52,6.63
5/10/2013,like,4,7.52,6.63
5/11/2013,beach,4,7.21,5.1
5/11/2013,glad,4,7.55,3.71
5/11/2013,love,4,8,5.36
5/11/2013,girl,4,6.87,4.29
5/11/2013,me,4,8.06,5.97
5/12/2013,favorite,4,7.39,4.4
5/12/2013,movie,4,6.86,4.93
5/12/2013,like,4,7.52,6.63
5/12/2013,me,4,8.06,5.97
5/12/2013,family,4,7.65,4.8
5/12/2013,me,4,8.06,5.97
5/12/2013,food,4,7.52,4.69
5/12/2013,day,4,6.66,5
5/13/2013,me,4,8.06,5.97
5/13/2013,answer,4,6.63,5.41
5/13/2013,me,4,8.06,5.97
5/14/2013,focus,4,6.48,4.45
5/14/2013,me,4,8.06,5.97
5/14/2013,baby,4,6.67,4.97
5/14/2013,baby,4,6.67,4.97
5/14/2013,love,4,8,5.36
5/15/2013,me,4,8.06,5.97
5/15/2013,people,4,7.33,5.94
5/15/2013,me,4,8.06,5.97
5/16/2013,sing,4,7.5,4.1
5/16/2013,me,4,8.06,5.97
5/16/2013,song,4,7.1,6.07
5/16/2013,happy,4,8.47,6.05
5/16/2013,dreams,4,7.14,6.48
5/16/2013,happy,4,8.47,6.05
5/17/2013,movie,4,6.86,4.93
5/17/2013,funny,4,8.56,7
5/18/2013,baby,4,6.67,4.97
5/18/2013,home,4,7.91,4.21
5/18/2013,life,4,7.27,6.02
5/18/2013,love,4,8,5.36
5/18/2013,me,4,8.06,5.97
5/18/2013,kind,4,7.78,3.19
5/18/2013,people,4,7.33,5.94
5/18/2013,beautiful,4,7.61,5.71
5/18/2013,pretty,4,7.7,5.5
5/18/2013,love,4,8,5.36
5/19/2013,artist,4,6.59,4.94
5/19/2013,music,4,7.67,5.57
5/19/2013,kid,4,6.42,5.35
5/19/2013,me,4,8.06,5.97
5/19/2013,people,4,7.33,5.94
5/20/2013,photo,4,6.77,5.63
5/20/2013,me,4,8.06,5.97
5/20/2013,me,4,8.06,5.97
5/20/2013,love,4,8,5.36
5/20/2013,like,4,7.52,6.63
5/21/2013,right,4,6.45,4.79
5/21/2013,clean,4,7.09,3.57
5/21/2013,like,4,7.52,6.63
5/21/2013,pizza,4,6.65,5.24
5/21/2013,pizza,4,6.65,5.24
5/21/2013,like,4,7.52,6.63
5/21/2013,know,4,6.93,5.77
5/21/2013,free,4,8.26,5.15
5/21/2013,happy,4,8.47,6.05
5/21/2013,know,4,6.93,5.77
5/21/2013,artist,4,6.59,4.94
5/21/2013,life,4,7.27,6.02
5/21/2013,like,4,7.52,6.63
5/22/2013,like,4,7.52,6.63
5/22/2013,me,4,8.06,5.97
5/22/2013,me,4,8.06,5.97
5/23/2013,promise,4,6.64,3.9
5/23/2013,song,4,7.1,6.07
5/23/2013,know,4,6.93,5.77
5/23/2013,care,4,7.53,6.03
5/23/2013,head,4,6.63,5.7
5/23/2013,love,4,8,5.36
5/23/2013,like,4,7.52,6.63
5/23/2013,fun,4,8.37,6.32
5/23/2013,right,4,6.45,4.79
5/23/2013,fun,4,8.37,6.32
5/23/2013,memory,4,6.62,5.42
5/24/2013,me,4,8.06,5.97
5/24/2013,like,4,7.52,6.63
5/25/2013,people,4,7.33,5.94
5/25/2013,inspiration,4,6.53,4.77
5/25/2013,right,4,6.45,4.79
5/25/2013,sexy,4,8.02,7.36
5/25/2013,fun,4,8.37,6.32
5/25/2013,love,4,8,5.36
5/25/2013,people,4,7.33,5.94
5/25/2013,like,4,7.52,6.63
5/25/2013,people,4,7.33,5.94
5/25/2013,think,4,6.41,5.34
5/25/2013,sing,4,7.5,4.1
5/25/2013,life,4,7.27,6.02
5/25/2013,day,4,6.66,5
5/25/2013,me,4,8.06,5.97
5/25/2013,me,4,8.06,5.97
5/25/2013,love,4,8,5.36
5/25/2013,favorite,4,7.39,4.4
5/25/2013,love,4,8,5.36
5/25/2013,me,4,8.06,5.97
5/26/2013,movie,4,6.86,4.93
5/26/2013,movie,4,6.86,4.93
5/26/2013,cute,4,7.56,5.05
5/26/2013,happy,4,8.47,6.05
5/26/2013,love,4,8,5.36
5/26/2013,me,4,8.06,5.97
5/26/2013,me,4,8.06,5.97
5/26/2013,know,4,6.93,5.77
5/26/2013,animal,4,6.48,5.55
5/26/2013,dreams,4,7.14,6.48
5/26/2013,like,4,7.52,6.63
5/26/2013,friend,4,6.79,4.29
5/27/2013,me,4,8.06,5.97
5/27/2013,me,4,8.06,5.97
5/27/2013,me,4,8.06,5.97
5/27/2013,child,4,7.2,5.33
5/27/2013,know,4,6.93,5.77
5/27/2013,love,4,8,5.36
5/27/2013,people,4,7.33,5.94
5/27/2013,happy,4,8.47,6.05
5/27/2013,day,4,6.66,5
5/27/2013,bless,4,7,4.57
5/27/2013,love,4,8,5.36
5/27/2013,love,4,8,5.36
5/27/2013,mother,4,7.53,4.73
5/27/2013,daughter,4,6.73,5
5/27/2013,love,4,8,5.36
5/27/2013,men,4,6.66,5.69
5/27/2013,freedom,4,7.72,5.67
5/27/2013,love,4,8,5.36
5/27/2013,love,4,8,5.36
5/27/2013,enjoy,4,7.67,5
5/27/2013,fun,4,8.37,6.32
5/27/2013,girl,4,6.87,4.29
5/27/2013,know,4,6.93,5.77
5/28/2013,me,4,8.06,5.97
5/28/2013,me,4,8.06,5.97
5/28/2013,love,4,8,5.36
5/28/2013,me,4,8.06,5.97
5/28/2013,me,4,8.06,5.97
5/28/2013,me,4,8.06,5.97
5/28/2013,fun,4,8.37,6.32
5/28/2013,me,4,8.06,5.97
5/28/2013,high,4,6.62,5.56
5/28/2013,idea,4,7,5.86
5/28/2013,day,4,6.66,5
5/28/2013,dog,4,7.57,5.76
5/29/2013,wish,4,7.09,5.16
5/29/2013,favorite,4,7.39,4.4
5/29/2013,wish,4,7.09,5.16
5/29/2013,right,4,6.45,4.79
5/29/2013,like,4,7.52,6.63
5/29/2013,people,4,7.33,5.94
5/29/2013,day,4,6.66,5
5/29/2013,wish,4,7.09,5.16
5/29/2013,like,4,7.52,6.63
5/29/2013,play,4,8.1,6.93
5/29/2013,guitar,4,6.86,5.82
5/29/2013,juice,4,6.79,5.69
5/29/2013,beautiful,4,7.61,5.71
5/30/2013,soup,4,7.05,4.24
5/30/2013,happy,4,8.47,6.05
5/30/2013,happy,4,8.47,6.05
5/30/2013,cruise,4,7.17,5.83
5/30/2013,idea,4,7,5.86
5/30/2013,right,4,6.45,4.79
5/31/2013,love,4,8,5.36
5/31/2013,beach,4,7.21,5.1
6/1/2013,red,4,6.41,5.29
6/1/2013,proud,4,7,5.55
6/1/2013,beautiful,4,7.61,5.71
6/1/2013,day,4,6.66,5
6/1/2013,love,4,8,5.36
6/1/2013,love,4,8,5.36
6/1/2013,people,4,7.33,5.94
6/1/2013,friend,4,6.79,4.29
6/1/2013,beautiful,4,7.61,5.71
6/1/2013,love,4,8,5.36
6/1/2013,first,4,6.89,6.14
6/1/2013,day,4,6.66,5
6/2/2013,love,4,8,5.36
6/2/2013,sure,4,6.53,5
6/2/2013,cuddle,4,7.6,3.83
6/2/2013,cuddle,4,7.6,3.83
6/2/2013,adorable,4,7.4,4.66
6/2/2013,love,4,8,5.36
6/2/2013,know,4,6.93,5.77
6/2/2013,love,4,8,5.36
6/2/2013,beautiful,4,7.61,5.71
6/2/2013,friend,4,6.79,4.29
6/2/2013,care,4,7.53,6.03
6/2/2013,love,4,8,5.36
6/2/2013,bless,4,7,4.57
6/2/2013,friend,4,6.79,4.29
6/2/2013,kid,4,6.42,5.35
6/3/2013,complete,4,8.17,5.75
6/3/2013,day,4,6.66,5
6/3/2013,me,4,8.06,5.97
6/3/2013,know,4,6.93,5.77
6/3/2013,like,4,7.52,6.63
6/3/2013,know,4,6.93,5.77
6/4/2013,happy,4,8.47,6.05
6/4/2013,cute,4,7.56,5.05
8/3/2012,sorry,5,3.62,5.11
8/3/2012,corner,5,4.36,3.91
8/6/2012,cry,5,3.22,5.45
8/7/2012,rainy,5,5.55,4.33
8/10/2012,sorry,5,3.62,5.11
8/10/2012,pointless,5,3.22,4.26
8/10/2012,fur,5,4.51,4.18
8/11/2012,fray,5,4.26,4.5
8/13/2012,late,5,3.32,5.57
8/16/2012,cry,5,3.22,5.45
8/18/2012,wrong,5,3.24,5.29
8/18/2012,addiction,5,3.52,4.48
8/23/2012,shut,5,4.53,4.87
8/28/2012,black,5,5.4,3.58
8/28/2012,rainy,5,5.55,4.33
9/3/2012,blue,5,6.53,3.69
9/12/2012,guise,5,4.25,3.86
9/14/2012,shy,5,4.64,3.77
9/15/2012,awkward,5,3.2,5.7
9/15/2012,awkward,5,3.2,5.7
9/15/2012,tired,5,4.29,3.67
9/26/2012,shut,5,4.53,4.87
9/28/2012,work,5,3.96,5.11
10/3/2012,forget,5,3.73,4.43
10/3/2012,fall,5,3.89,4.24
10/4/2012,class,5,4.37,3.93
10/5/2012,fall,5,3.89,4.24
10/5/2012,old,5,3.31,3.5
10/5/2012,class,5,4.37,3.93
10/6/2012,cast,5,4.46,4.5
10/10/2012,denial,5,3.57,4.85
10/13/2012,bother,5,4.44,4.2
10/13/2012,quit,5,3.72,4.05
10/15/2012,awkward,5,3.2,5.7
10/19/2012,wrong,5,3.24,5.29
10/19/2012,blur,5,4.45,3.88
10/19/2012,forget,5,3.73,4.43
10/24/2012,fall,5,3.89,4.24
10/24/2012,class,5,4.37,3.93
10/26/2012,fall,5,3.89,4.24
10/28/2012,tired,5,4.29,3.67
10/30/2012,old,5,3.31,3.5
10/30/2012,cold,5,4.32,3.55
11/2/2012,tired,5,4.29,3.67
11/6/2012,fall,5,3.89,4.24
11/9/2012,sorry,5,3.62,5.11
11/12/2012,lost,5,2.53,5.11
11/13/2012,slow,5,3.93,3.39
11/15/2012,fall,5,3.89,4.24
11/15/2012,class,5,4.37,3.93
11/15/2012,cold,5,4.32,3.55
11/15/2012,rainy,5,5.55,4.33
11/16/2012,class,5,4.37,3.93
11/17/2012,tired,5,4.29,3.67
11/17/2012,period,5,3.8,4.3
11/17/2012,forget,5,3.73,4.43
11/18/2012,rainy,5,5.55,4.33
11/19/2012,price,5,3.83,4.87
11/19/2012,sigh,5,4.15,2.78
11/20/2012,sorry,5,3.62,5.11
11/21/2012,fault,5,3.53,4.02
11/21/2012,class,5,4.37,3.93
11/23/2012,fall,5,3.89,4.24
11/23/2012,awkward,5,3.2,5.7
11/24/2012,sorry,5,3.62,5.11
11/25/2012,work,5,3.96,5.11
11/27/2012,short,5,4.64,3.75
11/27/2012,period,5,3.8,4.3
11/27/2012,lone,5,3.75,3.84
11/27/2012,blue,5,6.53,3.69
11/29/2012,cold,5,4.32,3.55
12/2/2012,sadness,5,2.4,2.81
12/7/2012,lost,5,2.53,5.11
12/11/2012,tired,5,4.29,3.67
12/21/2012,corner,5,4.36,3.91
12/22/2012,tired,5,4.29,3.67
12/24/2012,tired,5,4.29,3.67
12/27/2012,regret,5,3.41,4.9
12/29/2012,wrong,5,3.24,5.29
1/2/2013,cold,5,4.32,3.55
1/4/2013,blue,5,6.53,3.69
1/5/2013,awkward,5,3.2,5.7
1/5/2013,factory,5,4.59,3.93
1/5/2013,regret,5,3.41,4.9
1/5/2013,wrong,5,3.24,5.29
1/8/2013,pointless,5,3.22,4.26
1/10/2013,tired,5,4.29,3.67
1/11/2013,tired,5,4.29,3.67
1/13/2013,tired,5,4.29,3.67
1/19/2013,wrong,5,3.24,5.29
1/22/2013,tired,5,4.29,3.67
1/24/2013,bottom,5,3.61,3.19
1/28/2013,tired,5,4.29,3.67
1/29/2013,cry,5,3.22,5.45
2/1/2013,blind,5,2.8,3.73
2/3/2013,sorry,5,3.62,5.11
2/16/2013,old,5,3.31,3.5
2/16/2013,rainy,5,5.55,4.33
2/18/2013,wrong,5,3.24,5.29
3/5/2013,price,5,3.83,4.87
3/10/2013,fault,5,3.53,4.02
3/12/2013,addiction,5,3.52,4.48
3/20/2013,captivity,5,3.14,5.09
3/23/2013,sorry,5,3.62,5.11
3/24/2013,sorry,5,3.62,5.11
3/24/2013,late,5,3.32,5.57
3/24/2013,overwhelmed,5,2.8,4.9
3/25/2013,bus,5,4.51,3.55
3/25/2013,bottom,5,3.61,3.19
3/25/2013,forget,5,3.73,4.43
3/28/2013,class,5,4.37,3.93
3/30/2013,class,5,4.37,3.93
4/1/2013,tired,5,4.29,3.67
4/1/2013,tired,5,4.29,3.67
4/2/2013,dark,5,5.08,4.09
4/4/2013,awkward,5,3.2,5.7
4/7/2013,wrong,5,3.24,5.29
4/10/2013,lost,5,2.53,5.11
4/13/2013,awkward,5,3.2,5.7
4/14/2013,sorry,5,3.62,5.11
4/15/2013,defeated,5,2.59,4.73
4/15/2013,couch,5,6.52,3.4
4/16/2013,forget,5,3.73,4.43
4/17/2013,period,5,3.8,4.3
4/21/2013,late,5,3.32,5.57
4/22/2013,sorry,5,3.62,5.11
4/25/2013,forget,5,3.73,4.43
4/25/2013,class,5,4.37,3.93
4/25/2013,short,5,4.64,3.75
4/26/2013,period,5,3.8,4.3
4/29/2013,excuse,5,4.52,3.61
4/29/2013,late,5,3.32,5.57
4/29/2013,fall,5,3.89,4.24
5/1/2013,work,5,3.96,5.11
5/6/2013,class,5,4.37,3.93
5/7/2013,fall,5,3.89,4.24
5/8/2013,forget,5,3.73,4.43
5/8/2013,tired,5,4.29,3.67
5/14/2013,tired,5,4.29,3.67
5/18/2013,old,5,3.31,3.5
5/20/2013,awkward,5,3.2,5.7
5/20/2013,cold,5,4.32,3.55
5/21/2013,tired,5,4.29,3.67
5/21/2013,short,5,4.64,3.75
5/23/2013,distraction,5,4.05,3.94
5/25/2013,fall,5,3.89,4.24
5/25/2013,old,5,3.31,3.5
5/25/2013,cry,5,3.22,5.45
5/27/2013,old,5,3.31,3.5
5/27/2013,memorial,5,4.68,4.87
5/29/2013,work,5,3.96,5.11
5/29/2013,class,5,4.37,3.93
6/1/2013,fall,5,3.89,4.24
6/2/2013,tired,5,4.29,3.67
6/3/2013,cry,5,3.22,5.45
8/2/2012,lose,6,3.59,5.43
8/3/2012,want,6,5.25,6
8/3/2012,birthday,6,6.37,4.6
8/4/2012,crash,6,2.9,4.55
8/4/2012,bang,6,5.1,6.09
8/4/2012,birthday,6,6.37,4.6
8/4/2012,birthday,6,6.37,4.6
8/5/2012,excited,6,8.11,6.43
8/7/2012,hope,6,7.48,5.29
8/7/2012,good,6,7.89,3.66
8/7/2012,lovely,6,7.55,3.95
8/8/2012,loud,6,4.77,6.1
8/8/2012,loud,6,4.77,6.1
8/9/2012,daring,6,6,6.14
8/9/2012,good,6,7.89,3.66
8/9/2012,hope,6,7.48,5.29
8/10/2012,good,6,7.89,3.66
8/10/2012,want,6,5.25,6
8/10/2012,divorce,6,2.49,5.39
8/10/2012,night,6,6.06,5.94
8/10/2012,good,6,7.89,3.66
8/10/2012,sun,6,6.92,4.64
8/11/2012,good,6,7.89,3.66
8/11/2012,luck,6,6.73,4.57
