time,word,wordId,cate,v,a
3/9/2013,me,1791,4,8.06,5.97
3/9/2013,die,1794,4,1.67,6.9
3/10/2013,alive,1804,4,6.57,5.93
3/10/2013,happy,1806,4,8.47,6.05
3/12/2013,me,1820,4,8.06,5.97
3/12/2013,addiction,1825,4,3.52,4.48
3/14/2013,race,1829,4,6.07,5.43
3/16/2013,calm,1839,4,6.89,1.67
3/16/2013,dinner,1850,4,6.4,3.85
3/16/2013,friend,1852,4,6.79,4.29
3/17/2013,life,1865,4,7.27,6.02
3/17/2013,happy,1867,4,8.47,6.05
3/17/2013,happy,1869,4,8.47,6.05
3/18/2013,night,1873,4,6.06,5.94
3/18/2013,girl,1886,4,6.87,4.29
3/20/2013,happy,1897,4,8.47,6.05
3/22/2013,wish,1910,4,7.09,5.16
3/22/2013,wine,1913,4,5.95,4.78
3/24/2013,week,1933,4,5.35,4.38
3/24/2013,man,1938,4,6.73,5.24
3/24/2013,me,1939,4,8.06,5.97
3/24/2013,girl,1954,4,6.87,4.29
3/24/2013,dreadful,1956,4,2.6,4.5
3/25/2013,hope,1967,4,7.48,5.29
3/25/2013,birthday,1972,4,6.37,4.6
3/25/2013,week,1973,4,5.35,4.38
3/25/2013,break,1975,4,5.1,4.71
3/28/2013,time,1993,4,5.6,3.41
3/28/2013,imagine,2008,4,7.32,5.98
3/29/2013,spring,2016,4,7.76,5.67
3/30/2013,status,2019,4,4.89,3.83
3/30/2013,person,2040,4,6.32,4.19
3/30/2013,know,2048,4,6.93,5.77
3/31/2013,shoes,2058,4,6.19,4.52
4/1/2013,god,2068,4,5.9,5.56
4/2/2013,starlight,2083,4,7.68,4.91
4/2/2013,sun,2085,4,6.92,4.64
4/2/2013,deserve,2089,4,6.77,4.5
4/2/2013,die,2096,4,1.67,6.9
4/3/2013,enjoy,2105,4,7.67,5
4/3/2013,adorable,2107,4,7.4,4.66
4/4/2013,quote,2115,4,5.85,2.95
4/4/2013,fear,2117,4,2.93,6.14
4/4/2013,kill,2131,4,1.81,6.81
4/4/2013,good,2136,4,7.89,3.66
4/4/2013,cute,2141,4,7.56,5.05
4/4/2013,brain,2152,4,6.7,5.53
4/5/2013,spring,2177,4,7.76,5.67
4/6/2013,pretty,2181,4,7.7,5.5
4/6/2013,moment,2186,4,5.76,3.83
4/6/2013,love,2188,4,8,5.36
4/6/2013,moment,2190,4,5.76,3.83
4/6/2013,plane,2191,4,6.43,6.14
4/6/2013,happiness,2192,4,8.48,6.5
4/7/2013,feet,2219,4,4.6,3.67
4/7/2013,tea,2224,4,5.87,4.13
4/7/2013,sunshine,2225,4,8.14,5.32
4/7/2013,give,2226,4,7.13,5.33
4/9/2013,beach,2244,4,7.21,5.1
4/9/2013,sunny,2248,4,7.95,5.38
4/10/2013,like,2256,4,7.52,6.63
4/10/2013,night,2260,4,6.06,5.94
4/10/2013,football,2262,4,6.52,5.65
4/11/2013,couple,2266,4,7.41,6.39
4/11/2013,show,2272,4,5.91,4.1
4/11/2013,me,2279,4,8.06,5.97
4/12/2013,mud,2297,4,5.06,3.19
4/14/2013,deserve,2342,4,6.77,4.5
4/14/2013,like,2349,4,7.52,6.63
4/15/2013,defeated,2367,4,2.59,4.73
4/15/2013,hate,2378,4,1.96,6.26
4/16/2013,capture,2391,4,5.05,5.43
4/16/2013,like,2401,4,7.52,6.63
4/17/2013,end,2426,4,3.44,4.44
4/17/2013,grateful,2439,4,7.5,4.29
4/17/2013,life,2440,4,7.27,6.02
4/17/2013,time,2444,4,5.6,3.41
4/17/2013,like,2445,4,7.52,6.63
4/18/2013,hate,2448,4,1.96,6.26
4/18/2013,fun,2451,4,8.37,6.32
4/20/2013,pay,2471,4,6.23,4.24
4/20/2013,free,2475,4,8.26,5.15
4/20/2013,computer,2477,4,6.24,4.75
4/20/2013,wonderful,2478,4,7.41,4.57
4/21/2013,sight,2489,4,6.58,4.73
4/21/2013,loud,2506,4,4.77,6.1
4/22/2013,tank,2512,4,5.16,4.88
4/22/2013,sorry,2521,4,3.62,5.11
4/25/2013,endless,2557,4,4,4.23
4/25/2013,kid,2558,4,6.42,5.35
4/25/2013,sing,2563,4,7.5,4.1
4/25/2013,me,2576,4,8.06,5.97
4/25/2013,star,2588,4,7.47,5.5
4/25/2013,tune,2589,4,6.93,4.71
4/26/2013,period,2593,4,3.8,4.3
4/26/2013,name,2598,4,5.55,4.25
4/27/2013,murderer,2616,4,1.92,6.83
4/27/2013,sleep,2625,4,7.2,2.8
4/28/2013,jealous,2630,4,2.38,5.9
4/28/2013,glad,2631,4,7.55,3.71
4/28/2013,school,2637,4,5.41,4.57
4/28/2013,die,2639,4,1.67,6.9
4/28/2013,like,2640,4,7.52,6.63
4/28/2013,flight,2642,4,6.69,6.25
4/28/2013,pale,2652,4,3.17,3.5
5/1/2013,real,2708,4,7.09,4.05
5/1/2013,work,2720,4,3.96,5.11
5/1/2013,me,2724,4,8.06,5.97
5/1/2013,thing,2727,4,4.83,4.17
5/2/2013,time,2743,4,5.6,3.41
5/4/2013,music,2751,4,7.67,5.57
5/4/2013,good,2755,4,7.89,3.66
5/5/2013,trip,2764,4,7,5.33
5/7/2013,sleep,2786,4,7.2,2.8
5/7/2013,play,2797,4,8.1,6.93
5/8/2013,love,2821,4,8,5.36
5/10/2013,like,2852,4,7.52,6.63
5/10/2013,thing,2856,4,4.83,4.17
5/11/2013,surprised,2858,4,6.57,5.95
5/11/2013,surprise,2859,4,7.44,6.57
5/11/2013,girl,2867,4,6.87,4.29
5/12/2013,watch,2871,4,5.45,3.37
5/12/2013,sleep,2872,4,7.2,2.8
5/12/2013,like,2875,4,7.52,6.63
5/12/2013,day,2881,4,6.66,5
5/13/2013,leave,2883,4,4.68,4.48
5/14/2013,exam,2903,4,2.76,7.03
5/15/2013,want,2907,4,5.25,6
5/16/2013,attend,2933,4,6.3,4.74
5/17/2013,movie,2934,4,6.86,4.93
5/18/2013,life,2942,4,7.27,6.02
5/18/2013,knee,2949,4,5.03,4.4
5/18/2013,drunk,2957,4,6.17,6.11
5/19/2013,me,2964,4,8.06,5.97
5/20/2013,photo,2969,4,6.77,5.63
5/21/2013,short,2995,4,4.64,3.75
5/21/2013,worry,3002,4,2.1,6.33
5/21/2013,army,3020,4,4.72,5.03
5/22/2013,material,3030,4,5.26,4.05
5/23/2013,care,3037,4,7.53,6.03
5/24/2013,deal,3061,4,6.14,3.9
5/25/2013,people,3064,4,7.33,5.94
5/25/2013,week,3068,4,5.35,4.38
5/25/2013,boy,3076,4,5.84,4.11
5/25/2013,people,3083,4,7.33,5.94
5/25/2013,life,3086,4,7.27,6.02
5/25/2013,fan,3092,4,6.36,4.89
5/25/2013,exist,3093,4,6.68,5.39
5/25/2013,spree,3098,4,5.95,5
5/25/2013,favorite,3099,4,7.39,4.4
5/26/2013,want,3112,4,5.25,6
5/26/2013,know,3118,4,6.93,5.77
5/27/2013,sleep,3127,4,7.2,2.8
5/27/2013,me,3128,4,8.06,5.97
5/27/2013,me,3129,4,8.06,5.97
5/27/2013,people,3137,4,7.33,5.94
5/27/2013,country,3141,4,5.93,5.26
5/27/2013,mother,3146,4,7.53,4.73
5/27/2013,love,3156,4,8,5.36
5/28/2013,me,3166,4,8.06,5.97
5/28/2013,anger,3172,4,2.5,5.93
5/28/2013,day,3185,4,6.66,5
5/29/2013,ceiling,3188,4,5.45,4.04
5/29/2013,school,3199,4,5.41,4.57
5/29/2013,sun,3208,4,6.92,4.64
5/30/2013,face,3219,4,6.39,5.04
5/30/2013,soup,3220,4,7.05,4.24
5/30/2013,thing,3221,4,4.83,4.17
5/31/2013,worry,3238,4,2.1,6.33
5/31/2013,love,3242,4,8,5.36
6/1/2013,stop,3245,4,3.96,4.26
6/1/2013,day,3250,4,6.66,5
6/1/2013,love,3252,4,8,5.36
6/1/2013,break,3263,4,5.1,4.71
6/2/2013,scary,3274,4,3.24,6.69
6/2/2013,sure,3275,4,6.53,5
6/2/2013,cuddle,3276,4,7.6,3.83
6/2/2013,love,3287,4,8,5.36
6/2/2013,friend,3291,4,6.79,4.29
6/3/2013,complete,3305,4,8.17,5.75
6/4/2013,happy,3320,4,8.47,6.05
10/2/2012,me,2,5,8.06,5.97
10/2/2012,food,3,5,7.52,4.69
10/2/2012,player,6,5,5.55,5.95
10/5/2012,food,43,5,7.52,4.69
10/5/2012,butterfly,46,5,7.17,3.47
10/5/2012,build,51,5,6.33,3.38
10/5/2012,person,58,5,6.32,4.19
10/5/2012,night,66,5,6.06,5.94
10/5/2012,beginning,80,5,6.2,4.87
10/6/2012,bed,82,5,7.51,3.61
10/6/2012,fun,85,5,8.37,6.32
10/6/2012,wait,89,5,4.55,3.62
10/7/2012,me,104,5,8.06,5.97
10/7/2012,gorgeous,107,5,7.57,4.92
10/7/2012,want,111,5,5.25,6
10/7/2012,birthday,122,5,6.37,4.6
10/10/2012,road,150,5,5.53,4.9
10/10/2012,love,156,5,8,5.36
10/11/2012,governor,162,5,5.32,3.65
10/11/2012,intense,163,5,5.65,6.6
10/11/2012,wish,164,5,7.09,5.16
10/11/2012,like,166,5,7.52,6.63
10/12/2012,vote,173,5,5.24,5.05
10/13/2012,win,183,5,8.38,7.72
10/13/2012,brother,199,5,6.18,4.48
10/13/2012,attempt,200,5,6,4.94
10/15/2012,think,207,5,6.41,5.34
10/16/2012,listen,214,5,5.93,4.45
10/18/2012,people,229,5,7.33,5.94
10/19/2012,civil,253,5,5.8,2.95
10/20/2012,news,272,5,5.3,5.17
10/21/2012,haven,289,5,6.36,2.9
10/21/2012,fetus,290,5,5.21,4.97
10/21/2012,fact,292,5,6.23,3.29
10/22/2012,economy,302,5,3.64,5.32
10/22/2012,swift,314,5,5.83,4.88
10/22/2012,time,315,5,5.6,3.41
10/23/2012,chair,320,5,5.08,3.15
10/25/2012,stairs,332,5,4.67,5
10/25/2012,like,334,5,7.52,6.63
10/25/2012,die,342,5,1.67,6.9
10/25/2012,want,344,5,5.25,6
10/26/2012,shame,363,5,2.62,5.4
10/26/2012,glad,369,5,7.55,3.71
10/27/2012,heart,380,5,7.39,6.34
10/27/2012,photo,387,5,6.77,5.63
10/27/2012,thing,391,5,4.83,4.17
10/28/2012,leaves,412,5,6.07,3.8
10/30/2012,old,427,5,3.31,3.5
10/30/2012,daughter,429,5,6.73,5
10/31/2012,year,438,5,5.41,4.22
10/31/2012,haven,447,5,6.36,2.9
11/1/2012,turtle,459,5,6.78,4.85
11/5/2012,mind,493,5,6.68,5
11/6/2012,country,501,5,5.93,5.26
11/6/2012,first,509,5,6.89,6.14
11/12/2012,know,545,5,6.93,5.77
11/12/2012,friend,550,5,6.79,4.29
11/13/2012,outcome,554,5,5.62,3.68
11/13/2012,dream,555,5,6.73,4.53
11/13/2012,me,563,5,8.06,5.97
11/14/2012,haunt,570,5,4.05,4.87
11/14/2012,door,576,5,5.13,3.8
11/14/2012,think,580,5,6.41,5.34
11/14/2012,frustrated,592,5,2.55,5.4
11/15/2012,homework,596,5,3.32,4.74
11/16/2012,right,618,5,6.45,4.79
11/17/2012,love,626,5,8,5.36
11/17/2012,pillow,633,5,7,2.9
11/17/2012,fries,640,5,6.81,4.97
11/17/2012,food,643,5,7.52,4.69
11/17/2012,bird,645,5,7.27,3.17
11/18/2012,right,650,5,6.45,4.79
11/18/2012,like,655,5,7.52,6.63
11/19/2012,price,658,5,3.83,4.87
11/19/2012,queen,664,5,6.44,4.76
11/19/2012,want,669,5,5.25,6
11/20/2012,like,681,5,7.52,6.63
11/20/2012,thanksgiving,682,5,6.79,4.95
11/21/2012,turkey,688,5,6.48,5.04
11/21/2012,concert,692,5,7.66,7.32
11/21/2012,bridge,699,5,5.26,5.03
11/21/2012,me,702,5,8.06,5.97
11/21/2012,me,705,5,8.06,5.97
11/21/2012,day,718,5,6.66,5
11/22/2012,love,726,5,8,5.36
11/22/2012,friend,729,5,6.79,4.29
11/22/2012,want,734,5,5.25,6
11/22/2012,day,736,5,6.66,5
11/22/2012,win,748,5,8.38,7.72
11/23/2012,funny,750,5,8.56,7
11/23/2012,pay,751,5,6.23,4.24
11/23/2012,mind,752,5,6.68,5
11/23/2012,awkward,766,5,3.2,5.7
11/24/2012,fact,771,5,6.23,3.29
11/24/2012,sorry,786,5,3.62,5.11
11/24/2012,friend,790,5,6.79,4.29
11/25/2012,thing,800,5,4.83,4.17
11/27/2012,love,805,5,8,5.36
11/27/2012,personality,815,5,7.48,5.88
11/27/2012,confused,817,5,3.21,6.03
11/27/2012,lone,823,5,3.75,3.84
11/27/2012,friend,824,5,6.79,4.29
11/27/2012,know,827,5,6.93,5.77
11/27/2012,wish,831,5,7.09,5.16
11/27/2012,kindness,836,5,7.65,3.96
11/28/2012,dinner,840,5,6.4,3.85
12/2/2012,movie,875,5,6.86,4.93
12/2/2012,win,876,5,8.38,7.72
12/2/2012,me,878,5,8.06,5.97
12/2/2012,right,883,5,6.45,4.79
12/3/2012,good,888,5,7.89,3.66
12/3/2012,luck,889,5,6.73,4.57
12/4/2012,pretty,895,5,7.7,5.5
12/7/2012,lost,921,5,2.53,5.11
12/8/2012,hair,945,5,5.56,4.48
12/9/2012,life,946,5,7.27,6.02
12/9/2012,wish,951,5,7.09,5.16
12/9/2012,curl,952,5,5.72,3.05
12/9/2012,school,955,5,5.41,4.57
12/10/2012,doubt,965,5,3.28,4.33
12/11/2012,want,974,5,5.25,6
12/11/2012,tired,979,5,4.29,3.67
12/20/2012,boring,1022,5,2.71,2.85
12/20/2012,favorite,1033,5,7.39,4.4
12/22/2012,time,1049,5,5.6,3.41
12/22/2012,ice,1059,5,5.92,4.67
12/23/2012,love,1064,5,8,5.36
12/23/2012,holiday,1070,5,7.18,4.93
12/24/2012,music,1084,5,7.67,5.57
12/24/2012,loud,1085,5,4.77,6.1
12/24/2012,respect,1088,5,6.79,4.79
12/24/2012,music,1090,5,7.67,5.57
12/24/2012,like,1098,5,7.52,6.63
12/27/2012,friend,1117,5,6.79,4.29
12/27/2012,fun,1124,5,8.37,6.32
12/28/2012,give,1130,5,7.13,5.33
12/28/2012,afraid,1134,5,2.25,5.12
12/29/2012,die,1139,5,1.67,6.9
12/29/2012,want,1140,5,5.25,6
12/29/2012,song,1142,5,7.1,6.07
12/29/2012,wrong,1144,5,3.24,5.29
12/29/2012,me,1147,5,8.06,5.97
12/30/2012,honey,1162,5,7.27,4.38
12/31/2012,hero,1178,5,7.44,6.35
12/31/2012,braces,1183,5,3.17,5.24
12/31/2012,want,1189,5,5.25,6
1/2/2013,movie,1208,5,6.86,4.93
1/4/2013,blue,1237,5,6.53,3.69
1/5/2013,awkward,1241,5,3.2,5.7
1/5/2013,food,1252,5,7.52,4.69
1/5/2013,unworthy,1256,5,2.79,4.24
1/7/2013,fact,1259,5,6.23,3.29
1/7/2013,like,1262,5,7.52,6.63
1/7/2013,complete,1267,5,8.17,5.75
1/8/2013,land,1290,5,6.61,3.05
1/8/2013,pointless,1295,5,3.22,4.26
1/9/2013,stairs,1299,5,4.67,5
1/10/2013,tired,1311,5,4.29,3.67
1/11/2013,bad,1316,5,3.24,4.86
1/11/2013,blast,1320,5,4.45,4.5
1/11/2013,tired,1324,5,4.29,3.67
1/12/2013,happy,1328,5,8.47,6.05
1/12/2013,house,1335,5,7.26,4.56
1/14/2013,love,1349,5,8,5.36
1/17/2013,good,1354,5,7.89,3.66
1/19/2013,number,1370,5,5.55,4.34
1/19/2013,song,1375,5,7.1,6.07
1/21/2013,movie,1389,5,6.86,4.93
1/21/2013,story,1395,5,6.63,5.37
1/21/2013,full,1396,5,6,3.48
1/21/2013,school,1400,5,5.41,4.57
1/22/2013,like,1402,5,7.52,6.63
1/22/2013,sleep,1415,5,7.2,2.8
1/23/2013,wait,1416,5,4.55,3.62
1/23/2013,land,1419,5,6.61,3.05
1/23/2013,earth,1420,5,7.15,4.24
1/25/2013,guitar,1428,5,6.86,5.82
1/25/2013,crazy,1444,5,5.14,5.9
1/25/2013,perfect,1446,5,7.19,4.71
1/26/2013,buddy,1448,5,7.41,4.57
1/28/2013,sleep,1463,5,7.2,2.8
1/29/2013,good,1472,5,7.89,3.66
1/29/2013,orange,1481,5,6.47,4.97
1/31/2013,dance,1484,5,7.27,5.48
1/31/2013,me,1487,5,8.06,5.97
2/1/2013,fact,1489,5,6.23,3.29
2/2/2013,jet,1500,5,6.29,5.89
2/3/2013,love,1502,5,8,5.36
2/3/2013,people,1515,5,7.33,5.94
2/3/2013,night,1519,5,6.06,5.94
2/3/2013,friend,1521,5,6.79,4.29
2/5/2013,weirdo,1540,5,5.19,4.9
2/6/2013,me,1542,5,8.06,5.97
2/6/2013,gold,1543,5,7.28,6.35
2/9/2013,world,1566,5,6.5,5.32
2/9/2013,day,1573,5,6.66,5
2/13/2013,duke,1575,5,4.8,4.21
2/13/2013,thought,1579,5,6.76,4.16
2/13/2013,annoying,1580,5,3,5.55
2/14/2013,funny,1583,5,8.56,7
2/14/2013,chocolate,1596,5,7.63,5.14
2/16/2013,old,1610,5,3.31,3.5
2/16/2013,day,1618,5,6.66,5
2/16/2013,lovely,1624,5,7.55,3.95
2/17/2013,healthy,1633,5,7.76,4.19
2/17/2013,calm,1635,5,6.89,1.67
2/17/2013,love,1641,5,8,5.36
2/18/2013,scary,1645,5,3.24,6.69
2/19/2013,think,1657,5,6.41,5.34
2/23/2013,homework,1669,5,3.32,4.74
2/25/2013,house,1680,5,7.26,4.56
2/26/2013,dead,1684,5,1.94,5.73
2/26/2013,me,1685,5,8.06,5.97
2/26/2013,baby,1688,5,6.67,4.97
2/26/2013,pale,1689,5,3.17,3.5
2/27/2013,like,1691,5,7.52,6.63
2/27/2013,know,1696,5,6.93,5.77
2/27/2013,family,1700,5,7.65,4.8
2/27/2013,people,1702,5,7.33,5.94
3/1/2013,idea,1710,5,7,5.86
3/1/2013,haven,1714,5,6.36,2.9
3/3/2013,clouds,1721,5,6.18,3.3
3/3/2013,joy,1731,5,8.21,5.55
3/5/2013,wish,1742,5,7.09,5.16
3/5/2013,like,1745,5,7.52,6.63
3/6/2013,happy,1755,5,8.47,6.05
3/7/2013,favorite,1756,5,7.39,4.4
3/7/2013,think,1764,5,6.41,5.34
3/7/2013,feeling,1770,5,6.5,3.86
3/7/2013,idea,1775,5,7,5.86
3/9/2013,fancy,1788,5,7.43,5.42
3/9/2013,want,1789,5,5.25,6
3/9/2013,movie,1790,5,6.86,4.93
3/9/2013,car,1792,5,7.73,6.24
3/10/2013,bright,1800,5,7.5,5.4
3/10/2013,fairy,1802,5,6.24,4.25
3/10/2013,tale,1803,5,5.95,3.09
3/11/2013,violin,1812,5,5.43,3.49
3/12/2013,savior,1814,5,7.73,5.8
3/12/2013,wait,1818,5,4.55,3.62
3/14/2013,man,1830,5,6.73,5.24
3/14/2013,pop,1837,5,6.05,4.45
3/16/2013,know,1845,5,6.93,5.77
3/16/2013,airport,1846,5,6,5.5
3/18/2013,stud,1888,5,4.89,5.14
3/19/2013,school,1894,5,5.41,4.57
3/20/2013,join,1896,5,5.83,3.9
3/20/2013,apple,1899,5,6.41,4.17
3/20/2013,juice,1900,5,6.79,5.69
3/23/2013,circus,1918,5,7.3,5.97
3/23/2013,sorry,1923,5,3.62,5.11
3/23/2013,show,1928,5,5.91,4.1
3/25/2013,bikini,1960,5,6.47,6.27
3/25/2013,happy,1962,5,8.47,6.05
3/25/2013,friend,1963,5,6.79,4.29
3/25/2013,forget,1966,5,3.73,4.43
3/26/2013,freedom,1977,5,7.72,5.67
3/26/2013,happy,1982,5,8.47,6.05
3/27/2013,shopping,1984,5,6.48,5.79
3/28/2013,chocolate,1991,5,7.63,5.14
3/28/2013,tissue,1999,5,4.93,3.63
3/30/2013,spring,2027,5,7.76,5.67
3/30/2013,me,2041,5,8.06,5.97
3/31/2013,dress,2057,5,6.41,4.05
4/1/2013,first,2062,5,6.89,6.14
4/2/2013,gorgeous,2075,5,7.57,4.92
4/2/2013,dark,2086,5,5.08,4.09
4/3/2013,bell,2101,5,5.38,4.45
4/4/2013,warm,2113,5,6.5,5.14
4/4/2013,bitch,2116,5,2.55,5.95
4/4/2013,productive,2120,5,7.37,4.6
4/4/2013,pizza,2121,5,6.65,5.24
4/4/2013,me,2122,5,8.06,5.97
4/4/2013,me,2125,5,8.06,5.97
4/4/2013,play,2126,5,8.1,6.93
4/4/2013,nice,2127,5,6.55,4.38
4/4/2013,me,2129,5,8.06,5.97
4/4/2013,surprised,2133,5,6.57,5.95
4/4/2013,people,2142,5,7.33,5.94
4/4/2013,moment,2148,5,5.76,3.83
4/4/2013,sure,2149,5,6.53,5
4/4/2013,birthday,2159,5,6.37,4.6
4/4/2013,music,2160,5,7.67,5.57
4/5/2013,want,2162,5,5.25,6
4/5/2013,worry,2168,5,2.1,6.33
4/5/2013,mind,2170,5,6.68,5
4/6/2013,pull,2179,5,5.59,4.1
4/6/2013,love,2182,5,8,5.36
4/6/2013,world,2193,5,6.5,5.32
4/7/2013,school,2195,5,5.41,4.57
4/7/2013,sweet,2223,5,7.77,4.14
4/7/2013,fly,2229,5,7.29,6.64
4/8/2013,day,2238,5,6.66,5
4/9/2013,enjoy,2247,5,7.67,5
4/10/2013,cup,2252,5,5.44,3.7
4/10/2013,free,2254,5,8.26,5.15
4/10/2013,god,2255,5,5.9,5.56
4/10/2013,lost,2257,5,2.53,5.11
4/10/2013,me,2258,5,8.06,5.97
4/11/2013,ship,2270,5,6.14,3.94
4/11/2013,hilarious,2278,5,7.8,6.11
4/12/2013,suicide,2281,5,1.58,6.21
4/12/2013,eat,2285,5,7.1,4.38
4/12/2013,me,2298,5,8.06,5.97
4/13/2013,hug,2318,5,8.23,4.85
4/13/2013,awkward,2319,5,3.2,5.7
4/13/2013,doubt,2325,5,3.28,4.33
4/13/2013,happy,2329,5,8.47,6.05
4/14/2013,hands,2337,5,5.93,5.21
4/14/2013,movie,2344,5,6.86,4.93
4/14/2013,soccer,2350,5,5.9,5.39
4/14/2013,father,2352,5,6.88,3.68
4/14/2013,watch,2355,5,5.45,3.37
4/14/2013,day,2360,5,6.66,5
4/15/2013,like,2362,5,7.52,6.63
4/15/2013,people,2364,5,7.33,5.94
4/15/2013,day,2384,5,6.66,5
4/16/2013,gorgeous,2394,5,7.57,4.92
4/16/2013,love,2395,5,8,5.36
4/16/2013,god,2405,5,5.9,5.56
4/17/2013,period,2418,5,3.8,4.3
4/17/2013,lucky,2425,5,7.32,5.3
4/17/2013,day,2437,5,6.66,5
4/18/2013,win,2455,5,8.38,7.72
4/18/2013,concert,2457,5,7.66,7.32
4/19/2013,starving,2461,5,2.86,5.1
4/20/2013,real,2474,5,7.09,4.05
4/20/2013,me,2481,5,8.06,5.97
4/21/2013,chicken,2484,5,6.17,3.2
4/21/2013,beautiful,2487,5,7.61,5.71
4/21/2013,bed,2497,5,7.51,3.61
4/22/2013,full,2522,5,6,3.48
4/22/2013,body,2525,5,5.55,5.52
4/22/2013,beautiful,2538,5,7.61,5.71
4/22/2013,befriend,2539,5,7.14,4.25
4/23/2013,perfect,2545,5,7.19,4.71
4/24/2013,brother,2550,5,6.18,4.48
4/24/2013,home,2551,5,7.91,4.21
4/25/2013,kid,2559,5,6.42,5.35
4/25/2013,tomato,2570,5,5.45,3.79
4/25/2013,friend,2578,5,6.79,4.29
4/25/2013,clouds,2579,5,6.18,3.3
4/25/2013,twinkle,2587,5,6.26,3.72
4/26/2013,fire,2594,5,4.32,6.05
4/26/2013,talent,2597,5,6.3,5.6
4/26/2013,party,2601,5,7.86,6.69
4/27/2013,like,2617,5,7.52,6.63
4/27/2013,wonderful,2619,5,7.41,4.57
4/28/2013,brother,2633,5,6.18,4.48
4/28/2013,baby,2646,5,6.67,4.97
4/28/2013,woman,2658,5,6.64,5.32
4/29/2013,ice,2674,5,5.92,4.67
4/29/2013,bad,2682,5,3.24,4.86
4/29/2013,acceptable,2684,5,6.59,3.65
4/30/2013,clay,2689,5,5.33,3.83
5/1/2013,me,2695,5,8.06,5.97
5/1/2013,week,2707,5,5.35,4.38
5/1/2013,rain,2722,5,5.08,3.65
5/1/2013,alone,2729,5,2.41,4.83
5/2/2013,gorgeous,2742,5,7.57,4.92
5/3/2013,bed,2746,5,7.51,3.61
5/3/2013,me,2747,5,8.06,5.97
5/4/2013,family,2750,5,7.65,4.8
5/5/2013,love,2758,5,8,5.36
5/7/2013,rest,2780,5,7.86,2.29
5/7/2013,school,2781,5,5.41,4.57
5/7/2013,year,2787,5,5.41,4.22
5/7/2013,life,2793,5,7.27,6.02
5/8/2013,me,2820,5,8.06,5.97
5/8/2013,pretty,2834,5,7.7,5.5
5/8/2013,world,2837,5,6.5,5.32
5/8/2013,good,2842,5,7.89,3.66
5/9/2013,moon,2844,5,6.74,4.6
5/11/2013,watch,2857,5,5.45,3.37
5/12/2013,want,2870,5,5.25,6
5/12/2013,world,2876,5,6.5,5.32
5/13/2013,answer,2886,5,6.63,5.41
5/14/2013,cup,2893,5,5.44,3.7
5/14/2013,time,2905,5,5.6,3.41
5/15/2013,me,2909,5,8.06,5.97
5/15/2013,me,2916,5,8.06,5.97
5/16/2013,me,2918,5,8.06,5.97
5/16/2013,song,2919,5,7.1,6.07
5/16/2013,galaxy,2920,5,6.21,5.96
5/18/2013,me,2951,5,8.06,5.97
5/18/2013,beautiful,2955,5,7.61,5.71
5/18/2013,worth,2956,5,6.15,4.62
5/19/2013,bad,2963,5,3.24,4.86
5/20/2013,fact,2966,5,6.23,3.29
5/20/2013,me,2974,5,8.06,5.97
5/20/2013,ice,2979,5,5.92,4.67
5/20/2013,water,2981,5,6.61,4.97
5/20/2013,like,2984,5,7.52,6.63
5/20/2013,mad,2986,5,2.47,5.59
5/21/2013,body,3004,5,5.55,5.52
5/21/2013,want,3021,5,5.25,6
5/21/2013,ready,3022,5,6.64,3.9
5/22/2013,butt,3024,5,5.36,5.2
5/22/2013,hard,3025,5,5.22,5.12
5/22/2013,like,3027,5,7.52,6.63
5/22/2013,unpredictable,3032,5,4.52,4.8
5/23/2013,like,3041,5,7.52,6.63
5/23/2013,option,3047,5,6.37,3.19
5/23/2013,fun,3050,5,8.37,6.32
5/24/2013,cover,3059,5,5.59,3.76
5/25/2013,good,3063,5,7.89,3.66
5/25/2013,love,3078,5,8,5.36
5/25/2013,old,3080,5,3.31,3.5
5/25/2013,me,3094,5,8.06,5.97
5/26/2013,happy,3111,5,8.47,6.05
5/26/2013,hell,3116,5,2.55,6.26
5/27/2013,bless,3143,5,7,4.57
5/27/2013,love,3144,5,8,5.36
5/27/2013,men,3153,5,6.66,5.69
5/27/2013,insane,3163,5,2.55,5.14
5/27/2013,know,3164,5,6.93,5.77
5/28/2013,me,3180,5,8.06,5.97
5/31/2013,pool,3241,5,6.78,3.65
6/1/2013,total,3260,5,5.74,4.81
6/1/2013,day,3268,5,6.66,5
6/2/2013,cuddle,3277,5,7.6,3.83
6/2/2013,want,3288,5,5.25,6
6/2/2013,love,3293,5,8,5.36
6/2/2013,week,3297,5,5.35,4.38
6/3/2013,die,3311,5,1.67,6.9
6/3/2013,like,3315,5,7.52,6.63
10/2/2012,princess,5,6,7.64,5.42
10/3/2012,red,10,6,6.41,5.29
10/3/2012,world,21,6,6.5,5.32
10/3/2012,love,22,6,8,5.36
10/4/2012,me,26,6,8.06,5.97
10/4/2012,fact,29,6,6.23,3.29
10/5/2012,day,33,6,6.66,5
10/5/2012,kind,36,6,7.78,3.19
10/5/2012,food,40,6,7.52,4.69
10/5/2012,burn,68,6,2.73,6.22
10/5/2012,school,69,6,5.41,4.57
10/5/2012,loved,78,6,8.64,6.38
10/7/2012,know,108,6,6.93,5.77
10/7/2012,week,114,6,5.35,4.38
10/8/2012,wheel,127,6,5.55,4.86
10/8/2012,ballet,130,6,6.86,3.72
10/9/2012,disease,142,6,1.68,5.5
